Transcript.ID,Splicing
gnl|KimballUMN|GUJ93_ZPchr0009g2160-5,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2161-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2162-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2163-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2164-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2165-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2166-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2167-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2168-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2169-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g217-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2170-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2171-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2172-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2173-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2174-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2175-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2175-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2176-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2177-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2178-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2179-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g218-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g218-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2180-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2181-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2181-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2182-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2183-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2183-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2184-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2185-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2186-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2187-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2188-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2189-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g219-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2190-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2191-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2192-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2193-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2194-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2195-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2196-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2197-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2198-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2199-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g220-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2200-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2201-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2202-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2203-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2203-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2204-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2205-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2205-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2206-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2207-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2208-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2209-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g221-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2210-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2211-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2212-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2213-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2214-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2215-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2216-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2217-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2218-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2219-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g222-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g222-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g222-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2220-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2221-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2222-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2223-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2224-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2225-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2226-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2227-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2228-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2229-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g223-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2230-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2231-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2232-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2233-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2234-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2235-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2236-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2237-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2238-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2239-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g224-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2240-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2240-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2240-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2240-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2241-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2242-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2243-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2244-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2245-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2246-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2247-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2248-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2248-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2248-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2249-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2249-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2249-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2249-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g225-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2250-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2251-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2252-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2253-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2254-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2255-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2256-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2257-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2257-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2257-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2258-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2259-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g226-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2260-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2260-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2261-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2262-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2263-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2264-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2265-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2266-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2267-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2268-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2269-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g227-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g227-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2270-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2271-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2272-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2273-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2274-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2274-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2275-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2276-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2276-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2277-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2278-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2279-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g228-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2280-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2281-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2282-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2283-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2284-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2284-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2284-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2285-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2285-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2285-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2285-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2285-5,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2286-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2287-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2288-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2289-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g229-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2290-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2291-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2292-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2292-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2293-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2294-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2295-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2296-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2297-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2298-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2298-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2299-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g230-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2300-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2301-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2302-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2303-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2303-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2303-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2303-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2303-5,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2304-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2305-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2306-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2307-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2308-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2309-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g231-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2310-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2311-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2312-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2313-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2314-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2315-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2316-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2317-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2318-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2319-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g232-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2320-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2321-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2322-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2323-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2324-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2325-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2326-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2327-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2328-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2328-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2329-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2329-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2329-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2329-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g233-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2330-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2331-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2332-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2333-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2334-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2335-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2336-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2337-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2338-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2338-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2339-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g234-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2340-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2341-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2342-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2342-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2343-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2344-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2345-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2346-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2347-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2348-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2349-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g235-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2350-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2351-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2352-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2353-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2354-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2355-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2356-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2357-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2358-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2358-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2358-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2359-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g236-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2360-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2361-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2362-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2362-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2363-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2363-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2364-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2365-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2366-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2366-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2366-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2367-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2368-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2369-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2369-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2369-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g237-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2370-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2371-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2372-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2373-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2374-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2374-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2374-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2374-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2375-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2376-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2377-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2378-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2378-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2379-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g238-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-10,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-5,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-6,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-7,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-8,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g238-9,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2380-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2381-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2381-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2381-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2381-4,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2381-5,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2381-6,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2381-7,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2382-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2383-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2384-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2385-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2386-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2387-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2388-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2389-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2389-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g239-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2390-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2391-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2392-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2393-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2393-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2394-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2395-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2395-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2395-3,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2396-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2397-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2397-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2398-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2399-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g240-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2400-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2401-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2402-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2402-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2403-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2404-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2404-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2405-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2406-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2406-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2407-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2408-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2408-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2408-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2409-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g241-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2410-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2411-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2412-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2413-1,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2413-2,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2413-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2414-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2415-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2416-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2417-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2418-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2419-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g242-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2420-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2421-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2422-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2423-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2424-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2425-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2426-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2427-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2427-2,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2427-3,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2427-4,SameProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2428-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2429-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g243-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2430-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2431-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2432-1,NoAlt
gnl|KimballUMN|GUJ93_ZPchr0009g2433-1,DifferentProduct
gnl|KimballUMN|GUJ93_ZPchr0009g2433-2,SameProduct
