Gene.ID,Transcript.ID,CDS.Type,UTR.Type
GUJ93_ZPchr0007g5207,gnl|KimballUMN|GUJ93_ZPchr0007g5207-2,2,1
GUJ93_ZPchr0007g5208,gnl|KimballUMN|GUJ93_ZPchr0007g5208-1,1,1
GUJ93_ZPchr0007g5209,gnl|KimballUMN|GUJ93_ZPchr0007g5209-1,1,1
GUJ93_ZPchr0007g5210,gnl|KimballUMN|GUJ93_ZPchr0007g5210-1,1,1
GUJ93_ZPchr0007g5211,gnl|KimballUMN|GUJ93_ZPchr0007g5211-4,1,1
GUJ93_ZPchr0007g5211,gnl|KimballUMN|GUJ93_ZPchr0007g5211-3,2,1
GUJ93_ZPchr0007g5211,gnl|KimballUMN|GUJ93_ZPchr0007g5211-2,3,1
GUJ93_ZPchr0007g5211,gnl|KimballUMN|GUJ93_ZPchr0007g5211-1,4,1
GUJ93_ZPchr0007g5212,gnl|KimballUMN|GUJ93_ZPchr0007g5212-1,1,1
GUJ93_ZPchr0007g5213,gnl|KimballUMN|GUJ93_ZPchr0007g5213-1,1,1
GUJ93_ZPchr0007g5214,gnl|KimballUMN|GUJ93_ZPchr0007g5214-2,1,1
GUJ93_ZPchr0007g5214,gnl|KimballUMN|GUJ93_ZPchr0007g5214-1,2,1
GUJ93_ZPchr0007g5215,gnl|KimballUMN|GUJ93_ZPchr0007g5215-1,1,1
GUJ93_ZPchr0007g5216,gnl|KimballUMN|GUJ93_ZPchr0007g5216-1,1,1
GUJ93_ZPchr0007g5217,gnl|KimballUMN|GUJ93_ZPchr0007g5217-1,1,1
GUJ93_ZPchr0007g5218,gnl|KimballUMN|GUJ93_ZPchr0007g5218-1,1,1
GUJ93_ZPchr0007g5219,gnl|KimballUMN|GUJ93_ZPchr0007g5219-1,1,1
GUJ93_ZPchr0007g5220,gnl|KimballUMN|GUJ93_ZPchr0007g5220-1,1,1
GUJ93_ZPchr0007g5221,gnl|KimballUMN|GUJ93_ZPchr0007g5221-1,1,1
GUJ93_ZPchr0007g5222,gnl|KimballUMN|GUJ93_ZPchr0007g5222-3,1,1
GUJ93_ZPchr0007g5222,gnl|KimballUMN|GUJ93_ZPchr0007g5222-2,2,1
GUJ93_ZPchr0007g5222,gnl|KimballUMN|GUJ93_ZPchr0007g5222-1,3,1
GUJ93_ZPchr0007g5223,gnl|KimballUMN|GUJ93_ZPchr0007g5223-1,1,1
GUJ93_ZPchr0007g5224,gnl|KimballUMN|GUJ93_ZPchr0007g5224-1,1,1
GUJ93_ZPchr0007g5225,gnl|KimballUMN|GUJ93_ZPchr0007g5225-1,1,1
GUJ93_ZPchr0007g5226,gnl|KimballUMN|GUJ93_ZPchr0007g5226-1,1,1
GUJ93_ZPchr0007g5227,gnl|KimballUMN|GUJ93_ZPchr0007g5227-1,1,1
GUJ93_ZPchr0007g5228,gnl|KimballUMN|GUJ93_ZPchr0007g5228-1,1,1
GUJ93_ZPchr0007g5229,gnl|KimballUMN|GUJ93_ZPchr0007g5229-1,1,1
GUJ93_ZPchr0007g5230,gnl|KimballUMN|GUJ93_ZPchr0007g5230-1,1,1
GUJ93_ZPchr0007g5231,gnl|KimballUMN|GUJ93_ZPchr0007g5231-1,1,1
GUJ93_ZPchr0007g5232,gnl|KimballUMN|GUJ93_ZPchr0007g5232-1,1,1
GUJ93_ZPchr0007g5233,gnl|KimballUMN|GUJ93_ZPchr0007g5233-1,1,1
GUJ93_ZPchr0007g5234,gnl|KimballUMN|GUJ93_ZPchr0007g5234-1,1,1
GUJ93_ZPchr0007g5235,gnl|KimballUMN|GUJ93_ZPchr0007g5235-1,1,1
GUJ93_ZPchr0007g5236,gnl|KimballUMN|GUJ93_ZPchr0007g5236-1,1,1
GUJ93_ZPchr0007g5237,gnl|KimballUMN|GUJ93_ZPchr0007g5237-1,1,1
GUJ93_ZPchr0007g5238,gnl|KimballUMN|GUJ93_ZPchr0007g5238-1,1,1
GUJ93_ZPchr0007g5239,gnl|KimballUMN|GUJ93_ZPchr0007g5239-3,1,1
GUJ93_ZPchr0007g5239,gnl|KimballUMN|GUJ93_ZPchr0007g5239-4,2,1
GUJ93_ZPchr0007g5239,gnl|KimballUMN|GUJ93_ZPchr0007g5239-2,3,1
GUJ93_ZPchr0007g5239,gnl|KimballUMN|GUJ93_ZPchr0007g5239-1,4,1
GUJ93_ZPchr0007g5240,gnl|KimballUMN|GUJ93_ZPchr0007g5240-1,1,1
GUJ93_ZPchr0007g5241,gnl|KimballUMN|GUJ93_ZPchr0007g5241-1,1,1
GUJ93_ZPchr0007g5242,gnl|KimballUMN|GUJ93_ZPchr0007g5242-1,1,1
GUJ93_ZPchr0007g5243,gnl|KimballUMN|GUJ93_ZPchr0007g5243-1,1,1
GUJ93_ZPchr0007g5244,gnl|KimballUMN|GUJ93_ZPchr0007g5244-1,1,1
GUJ93_ZPchr0007g5245,gnl|KimballUMN|GUJ93_ZPchr0007g5245-1,1,1
GUJ93_ZPchr0007g5245,gnl|KimballUMN|GUJ93_ZPchr0007g5245-2,1,2
GUJ93_ZPchr0007g5246,gnl|KimballUMN|GUJ93_ZPchr0007g5246-1,1,1
GUJ93_ZPchr0007g5247,gnl|KimballUMN|GUJ93_ZPchr0007g5247-1,1,1
GUJ93_ZPchr0007g5248,gnl|KimballUMN|GUJ93_ZPchr0007g5248-1,1,1
GUJ93_ZPchr0007g5249,gnl|KimballUMN|GUJ93_ZPchr0007g5249-1,1,1
GUJ93_ZPchr0007g5250,gnl|KimballUMN|GUJ93_ZPchr0007g5250-1,1,1
GUJ93_ZPchr0007g5251,gnl|KimballUMN|GUJ93_ZPchr0007g5251-1,1,1
GUJ93_ZPchr0007g5252,gnl|KimballUMN|GUJ93_ZPchr0007g5252-1,1,1
GUJ93_ZPchr0007g5253,gnl|KimballUMN|GUJ93_ZPchr0007g5253-1,1,1
GUJ93_ZPchr0007g5254,gnl|KimballUMN|GUJ93_ZPchr0007g5254-1,1,1
GUJ93_ZPchr0007g5255,gnl|KimballUMN|GUJ93_ZPchr0007g5255-4,1,1
GUJ93_ZPchr0007g5255,gnl|KimballUMN|GUJ93_ZPchr0007g5255-3,1,2
GUJ93_ZPchr0007g5255,gnl|KimballUMN|GUJ93_ZPchr0007g5255-1,2,1
GUJ93_ZPchr0007g5255,gnl|KimballUMN|GUJ93_ZPchr0007g5255-2,3,1
GUJ93_ZPchr0007g5256,gnl|KimballUMN|GUJ93_ZPchr0007g5256-2,1,1
GUJ93_ZPchr0007g5256,gnl|KimballUMN|GUJ93_ZPchr0007g5256-1,2,1
GUJ93_ZPchr0007g5257,gnl|KimballUMN|GUJ93_ZPchr0007g5257-1,1,1
GUJ93_ZPchr0007g5258,gnl|KimballUMN|GUJ93_ZPchr0007g5258-1,1,1
GUJ93_ZPchr0007g5259,gnl|KimballUMN|GUJ93_ZPchr0007g5259-1,1,1
GUJ93_ZPchr0007g5259,gnl|KimballUMN|GUJ93_ZPchr0007g5259-4,2,1
GUJ93_ZPchr0007g5259,gnl|KimballUMN|GUJ93_ZPchr0007g5259-2,3,1
GUJ93_ZPchr0007g5259,gnl|KimballUMN|GUJ93_ZPchr0007g5259-3,4,1
GUJ93_ZPchr0007g5260,gnl|KimballUMN|GUJ93_ZPchr0007g5260-2,1,1
GUJ93_ZPchr0007g5260,gnl|KimballUMN|GUJ93_ZPchr0007g5260-1,2,1
GUJ93_ZPchr0007g5261,gnl|KimballUMN|GUJ93_ZPchr0007g5261-1,1,1
GUJ93_ZPchr0007g5262,gnl|KimballUMN|GUJ93_ZPchr0007g5262-1,1,1
GUJ93_ZPchr0007g5263,gnl|KimballUMN|GUJ93_ZPchr0007g5263-1,1,1
GUJ93_ZPchr0007g5264,gnl|KimballUMN|GUJ93_ZPchr0007g5264-2,1,1
GUJ93_ZPchr0007g5264,gnl|KimballUMN|GUJ93_ZPchr0007g5264-1,2,1
GUJ93_ZPchr0007g5265,gnl|KimballUMN|GUJ93_ZPchr0007g5265-1,1,1
GUJ93_ZPchr0007g5266,gnl|KimballUMN|GUJ93_ZPchr0007g5266-4,1,1
GUJ93_ZPchr0007g5266,gnl|KimballUMN|GUJ93_ZPchr0007g5266-2,2,1
GUJ93_ZPchr0007g5266,gnl|KimballUMN|GUJ93_ZPchr0007g5266-1,2,2
GUJ93_ZPchr0007g5266,gnl|KimballUMN|GUJ93_ZPchr0007g5266-3,2,3
GUJ93_ZPchr0007g5267,gnl|KimballUMN|GUJ93_ZPchr0007g5267-1,1,1
GUJ93_ZPchr0007g5268,gnl|KimballUMN|GUJ93_ZPchr0007g5268-1,1,1
GUJ93_ZPchr0007g5269,gnl|KimballUMN|GUJ93_ZPchr0007g5269-1,1,1
GUJ93_ZPchr0007g5270,gnl|KimballUMN|GUJ93_ZPchr0007g5270-1,1,1
GUJ93_ZPchr0007g5271,gnl|KimballUMN|GUJ93_ZPchr0007g5271-1,1,1
GUJ93_ZPchr0007g5272,gnl|KimballUMN|GUJ93_ZPchr0007g5272-1,1,1
GUJ93_ZPchr0007g5273,gnl|KimballUMN|GUJ93_ZPchr0007g5273-1,1,1
GUJ93_ZPchr0007g5274,gnl|KimballUMN|GUJ93_ZPchr0007g5274-1,1,1
GUJ93_ZPchr0007g5275,gnl|KimballUMN|GUJ93_ZPchr0007g5275-1,1,1
GUJ93_ZPchr0007g5276,gnl|KimballUMN|GUJ93_ZPchr0007g5276-1,1,1
GUJ93_ZPchr0007g5277,gnl|KimballUMN|GUJ93_ZPchr0007g5277-1,1,1
GUJ93_ZPchr0007g5278,gnl|KimballUMN|GUJ93_ZPchr0007g5278-1,1,1
GUJ93_ZPchr0007g5279,gnl|KimballUMN|GUJ93_ZPchr0007g5279-1,1,1
GUJ93_ZPchr0007g5280,gnl|KimballUMN|GUJ93_ZPchr0007g5280-1,1,1
GUJ93_ZPchr0007g5281,gnl|KimballUMN|GUJ93_ZPchr0007g5281-1,1,1
GUJ93_ZPchr0007g5282,gnl|KimballUMN|GUJ93_ZPchr0007g5282-1,1,1
GUJ93_ZPchr0007g5283,gnl|KimballUMN|GUJ93_ZPchr0007g5283-1,1,1
GUJ93_ZPchr0007g5284,gnl|KimballUMN|GUJ93_ZPchr0007g5284-1,1,1
GUJ93_ZPchr0007g5285,gnl|KimballUMN|GUJ93_ZPchr0007g5285-1,1,1
GUJ93_ZPchr0007g5286,gnl|KimballUMN|GUJ93_ZPchr0007g5286-1,1,1
GUJ93_ZPchr0007g5287,gnl|KimballUMN|GUJ93_ZPchr0007g5287-1,1,1
GUJ93_ZPchr0007g5288,gnl|KimballUMN|GUJ93_ZPchr0007g5288-1,1,1
GUJ93_ZPchr0007g5289,gnl|KimballUMN|GUJ93_ZPchr0007g5289-1,1,1
GUJ93_ZPchr0007g5290,gnl|KimballUMN|GUJ93_ZPchr0007g5290-2,1,1
GUJ93_ZPchr0007g5290,gnl|KimballUMN|GUJ93_ZPchr0007g5290-1,2,1
GUJ93_ZPchr0007g5291,gnl|KimballUMN|GUJ93_ZPchr0007g5291-1,1,1
GUJ93_ZPchr0007g5292,gnl|KimballUMN|GUJ93_ZPchr0007g5292-1,1,1
GUJ93_ZPchr0007g5293,gnl|KimballUMN|GUJ93_ZPchr0007g5293-1,1,1
GUJ93_ZPchr0007g5294,gnl|KimballUMN|GUJ93_ZPchr0007g5294-1,1,1
GUJ93_ZPchr0007g5295,gnl|KimballUMN|GUJ93_ZPchr0007g5295-1,1,1
GUJ93_ZPchr0007g5296,gnl|KimballUMN|GUJ93_ZPchr0007g5296-1,1,1
GUJ93_ZPchr0007g5297,gnl|KimballUMN|GUJ93_ZPchr0007g5297-1,1,1
GUJ93_ZPchr0007g5298,gnl|KimballUMN|GUJ93_ZPchr0007g5298-1,1,1
GUJ93_ZPchr0007g5299,gnl|KimballUMN|GUJ93_ZPchr0007g5299-1,1,1
GUJ93_ZPchr0007g5300,gnl|KimballUMN|GUJ93_ZPchr0007g5300-2,1,1
GUJ93_ZPchr0007g5300,gnl|KimballUMN|GUJ93_ZPchr0007g5300-3,1,2
GUJ93_ZPchr0007g5300,gnl|KimballUMN|GUJ93_ZPchr0007g5300-1,2,1
GUJ93_ZPchr0007g5301,gnl|KimballUMN|GUJ93_ZPchr0007g5301-1,1,1
GUJ93_ZPchr0007g5302,gnl|KimballUMN|GUJ93_ZPchr0007g5302-1,1,1
GUJ93_ZPchr0007g5303,gnl|KimballUMN|GUJ93_ZPchr0007g5303-1,1,1
GUJ93_ZPchr0007g5304,gnl|KimballUMN|GUJ93_ZPchr0007g5304-1,1,1
GUJ93_ZPchr0007g5305,gnl|KimballUMN|GUJ93_ZPchr0007g5305-1,1,1
GUJ93_ZPchr0007g5306,gnl|KimballUMN|GUJ93_ZPchr0007g5306-1,1,1
GUJ93_ZPchr0007g5307,gnl|KimballUMN|GUJ93_ZPchr0007g5307-2,1,1
GUJ93_ZPchr0007g5307,gnl|KimballUMN|GUJ93_ZPchr0007g5307-1,2,1
GUJ93_ZPchr0007g5308,gnl|KimballUMN|GUJ93_ZPchr0007g5308-1,1,1
GUJ93_ZPchr0007g5309,gnl|KimballUMN|GUJ93_ZPchr0007g5309-1,1,1
GUJ93_ZPchr0007g5310,gnl|KimballUMN|GUJ93_ZPchr0007g5310-1,1,1
GUJ93_ZPchr0007g5311,gnl|KimballUMN|GUJ93_ZPchr0007g5311-1,1,1
GUJ93_ZPchr0007g5312,gnl|KimballUMN|GUJ93_ZPchr0007g5312-1,1,1
GUJ93_ZPchr0007g5313,gnl|KimballUMN|GUJ93_ZPchr0007g5313-1,1,1
GUJ93_ZPchr0007g5314,gnl|KimballUMN|GUJ93_ZPchr0007g5314-3,1,1
GUJ93_ZPchr0007g5314,gnl|KimballUMN|GUJ93_ZPchr0007g5314-2,1,2
GUJ93_ZPchr0007g5314,gnl|KimballUMN|GUJ93_ZPchr0007g5314-1,1,3
GUJ93_ZPchr0007g5315,gnl|KimballUMN|GUJ93_ZPchr0007g5315-4,1,1
GUJ93_ZPchr0007g5315,gnl|KimballUMN|GUJ93_ZPchr0007g5315-3,2,1
GUJ93_ZPchr0007g5315,gnl|KimballUMN|GUJ93_ZPchr0007g5315-2,3,1
GUJ93_ZPchr0007g5315,gnl|KimballUMN|GUJ93_ZPchr0007g5315-1,4,1
GUJ93_ZPchr0007g5316,gnl|KimballUMN|GUJ93_ZPchr0007g5316-1,1,1
GUJ93_ZPchr0007g5317,gnl|KimballUMN|GUJ93_ZPchr0007g5317-1,1,1
GUJ93_ZPchr0007g5318,gnl|KimballUMN|GUJ93_ZPchr0007g5318-1,1,1
GUJ93_ZPchr0007g5319,gnl|KimballUMN|GUJ93_ZPchr0007g5319-1,1,1
GUJ93_ZPchr0007g5320,gnl|KimballUMN|GUJ93_ZPchr0007g5320-1,1,1
GUJ93_ZPchr0007g5321,gnl|KimballUMN|GUJ93_ZPchr0007g5321-1,1,1
GUJ93_ZPchr0007g5322,gnl|KimballUMN|GUJ93_ZPchr0007g5322-1,1,1
GUJ93_ZPchr0007g5323,gnl|KimballUMN|GUJ93_ZPchr0007g5323-1,1,1
GUJ93_ZPchr0007g5324,gnl|KimballUMN|GUJ93_ZPchr0007g5324-1,1,1
GUJ93_ZPchr0007g5325,gnl|KimballUMN|GUJ93_ZPchr0007g5325-1,1,1
GUJ93_ZPchr0007g5326,gnl|KimballUMN|GUJ93_ZPchr0007g5326-1,1,1
GUJ93_ZPchr0007g5327,gnl|KimballUMN|GUJ93_ZPchr0007g5327-1,1,1
GUJ93_ZPchr0007g5328,gnl|KimballUMN|GUJ93_ZPchr0007g5328-1,1,1
GUJ93_ZPchr0007g5329,gnl|KimballUMN|GUJ93_ZPchr0007g5329-1,1,1
GUJ93_ZPchr0007g5330,gnl|KimballUMN|GUJ93_ZPchr0007g5330-1,1,1
GUJ93_ZPchr0007g5331,gnl|KimballUMN|GUJ93_ZPchr0007g5331-1,1,1
GUJ93_ZPchr0007g5332,gnl|KimballUMN|GUJ93_ZPchr0007g5332-1,1,1
GUJ93_ZPchr0007g5333,gnl|KimballUMN|GUJ93_ZPchr0007g5333-1,1,1
GUJ93_ZPchr0007g5334,gnl|KimballUMN|GUJ93_ZPchr0007g5334-1,1,1
GUJ93_ZPchr0007g5335,gnl|KimballUMN|GUJ93_ZPchr0007g5335-2,1,1
GUJ93_ZPchr0007g5335,gnl|KimballUMN|GUJ93_ZPchr0007g5335-1,2,1
GUJ93_ZPchr0007g5336,gnl|KimballUMN|GUJ93_ZPchr0007g5336-1,1,1
GUJ93_ZPchr0007g5337,gnl|KimballUMN|GUJ93_ZPchr0007g5337-1,1,1
GUJ93_ZPchr0007g5338,gnl|KimballUMN|GUJ93_ZPchr0007g5338-1,1,1
GUJ93_ZPchr0007g5339,gnl|KimballUMN|GUJ93_ZPchr0007g5339-1,1,1
GUJ93_ZPchr0007g5340,gnl|KimballUMN|GUJ93_ZPchr0007g5340-1,1,1
GUJ93_ZPchr0007g5341,gnl|KimballUMN|GUJ93_ZPchr0007g5341-1,1,1
GUJ93_ZPchr0007g5342,gnl|KimballUMN|GUJ93_ZPchr0007g5342-1,1,1
GUJ93_ZPchr0007g5343,gnl|KimballUMN|GUJ93_ZPchr0007g5343-1,1,1
GUJ93_ZPchr0007g5344,gnl|KimballUMN|GUJ93_ZPchr0007g5344-1,1,1
GUJ93_ZPchr0007g5345,gnl|KimballUMN|GUJ93_ZPchr0007g5345-1,1,1
GUJ93_ZPchr0007g5346,gnl|KimballUMN|GUJ93_ZPchr0007g5346-1,1,1
GUJ93_ZPchr0007g5347,gnl|KimballUMN|GUJ93_ZPchr0007g5347-1,1,1
GUJ93_ZPchr0007g5348,gnl|KimballUMN|GUJ93_ZPchr0007g5348-1,1,1
GUJ93_ZPchr0007g5349,gnl|KimballUMN|GUJ93_ZPchr0007g5349-1,1,1
GUJ93_ZPchr0007g5350,gnl|KimballUMN|GUJ93_ZPchr0007g5350-1,1,1
GUJ93_ZPchr0007g5351,gnl|KimballUMN|GUJ93_ZPchr0007g5351-1,1,1
GUJ93_ZPchr0007g5352,gnl|KimballUMN|GUJ93_ZPchr0007g5352-1,1,1
GUJ93_ZPchr0007g5353,gnl|KimballUMN|GUJ93_ZPchr0007g5353-1,1,1
GUJ93_ZPchr0007g5353,gnl|KimballUMN|GUJ93_ZPchr0007g5353-5,2,1
GUJ93_ZPchr0007g5353,gnl|KimballUMN|GUJ93_ZPchr0007g5353-4,2,2
GUJ93_ZPchr0007g5353,gnl|KimballUMN|GUJ93_ZPchr0007g5353-2,3,1
GUJ93_ZPchr0007g5353,gnl|KimballUMN|GUJ93_ZPchr0007g5353-3,4,1
GUJ93_ZPchr0007g5354,gnl|KimballUMN|GUJ93_ZPchr0007g5354-1,1,1
GUJ93_ZPchr0007g5355,gnl|KimballUMN|GUJ93_ZPchr0007g5355-1,1,1
GUJ93_ZPchr0007g5356,gnl|KimballUMN|GUJ93_ZPchr0007g5356-1,1,1
GUJ93_ZPchr0007g5357,gnl|KimballUMN|GUJ93_ZPchr0007g5357-1,1,1
GUJ93_ZPchr0007g5358,gnl|KimballUMN|GUJ93_ZPchr0007g5358-1,1,1
GUJ93_ZPchr0007g5359,gnl|KimballUMN|GUJ93_ZPchr0007g5359-2,1,1
GUJ93_ZPchr0007g5359,gnl|KimballUMN|GUJ93_ZPchr0007g5359-1,2,1
GUJ93_ZPchr0007g5360,gnl|KimballUMN|GUJ93_ZPchr0007g5360-1,1,1
GUJ93_ZPchr0007g5361,gnl|KimballUMN|GUJ93_ZPchr0007g5361-1,1,1
GUJ93_ZPchr0007g5362,gnl|KimballUMN|GUJ93_ZPchr0007g5362-1,1,1
GUJ93_ZPchr0007g5363,gnl|KimballUMN|GUJ93_ZPchr0007g5363-1,1,1
GUJ93_ZPchr0007g5364,gnl|KimballUMN|GUJ93_ZPchr0007g5364-1,1,1
GUJ93_ZPchr0007g5365,gnl|KimballUMN|GUJ93_ZPchr0007g5365-1,1,1
GUJ93_ZPchr0007g5366,gnl|KimballUMN|GUJ93_ZPchr0007g5366-1,1,1
GUJ93_ZPchr0007g5366,gnl|KimballUMN|GUJ93_ZPchr0007g5366-2,2,1
GUJ93_ZPchr0007g5367,gnl|KimballUMN|GUJ93_ZPchr0007g5367-1,1,1
GUJ93_ZPchr0007g5368,gnl|KimballUMN|GUJ93_ZPchr0007g5368-1,1,1
GUJ93_ZPchr0007g5369,gnl|KimballUMN|GUJ93_ZPchr0007g5369-1,1,1
GUJ93_ZPchr0007g5370,gnl|KimballUMN|GUJ93_ZPchr0007g5370-1,1,1
GUJ93_ZPchr0007g5371,gnl|KimballUMN|GUJ93_ZPchr0007g5371-1,1,1
GUJ93_ZPchr0007g5372,gnl|KimballUMN|GUJ93_ZPchr0007g5372-1,1,1
GUJ93_ZPchr0007g5373,gnl|KimballUMN|GUJ93_ZPchr0007g5373-1,1,1
GUJ93_ZPchr0007g5374,gnl|KimballUMN|GUJ93_ZPchr0007g5374-1,1,1
GUJ93_ZPchr0007g5375,gnl|KimballUMN|GUJ93_ZPchr0007g5375-2,1,1
GUJ93_ZPchr0007g5375,gnl|KimballUMN|GUJ93_ZPchr0007g5375-1,2,1
GUJ93_ZPchr0007g5376,gnl|KimballUMN|GUJ93_ZPchr0007g5376-1,1,1
GUJ93_ZPchr0007g5377,gnl|KimballUMN|GUJ93_ZPchr0007g5377-1,1,1
GUJ93_ZPchr0007g5378,gnl|KimballUMN|GUJ93_ZPchr0007g5378-1,1,1
GUJ93_ZPchr0007g5378,gnl|KimballUMN|GUJ93_ZPchr0007g5378-2,2,1
GUJ93_ZPchr0007g5379,gnl|KimballUMN|GUJ93_ZPchr0007g5379-1,1,1
GUJ93_ZPchr0007g5380,gnl|KimballUMN|GUJ93_ZPchr0007g5380-1,1,1
GUJ93_ZPchr0007g5381,gnl|KimballUMN|GUJ93_ZPchr0007g5381-1,1,1
GUJ93_ZPchr0007g5382,gnl|KimballUMN|GUJ93_ZPchr0007g5382-1,1,1
GUJ93_ZPchr0007g5383,gnl|KimballUMN|GUJ93_ZPchr0007g5383-1,1,1
GUJ93_ZPchr0007g5384,gnl|KimballUMN|GUJ93_ZPchr0007g5384-1,1,1
GUJ93_ZPchr0007g5385,gnl|KimballUMN|GUJ93_ZPchr0007g5385-1,1,1
GUJ93_ZPchr0007g5386,gnl|KimballUMN|GUJ93_ZPchr0007g5386-1,1,1
GUJ93_ZPchr0007g5387,gnl|KimballUMN|GUJ93_ZPchr0007g5387-1,1,1
GUJ93_ZPchr0007g5388,gnl|KimballUMN|GUJ93_ZPchr0007g5388-1,1,1
GUJ93_ZPchr0007g5389,gnl|KimballUMN|GUJ93_ZPchr0007g5389-1,1,1
GUJ93_ZPchr0007g5390,gnl|KimballUMN|GUJ93_ZPchr0007g5390-1,1,1
GUJ93_ZPchr0007g5391,gnl|KimballUMN|GUJ93_ZPchr0007g5391-1,1,1
GUJ93_ZPchr0007g5392,gnl|KimballUMN|GUJ93_ZPchr0007g5392-1,1,1
GUJ93_ZPchr0007g5393,gnl|KimballUMN|GUJ93_ZPchr0007g5393-1,1,1
GUJ93_ZPchr0007g5394,gnl|KimballUMN|GUJ93_ZPchr0007g5394-1,1,1
GUJ93_ZPchr0007g5395,gnl|KimballUMN|GUJ93_ZPchr0007g5395-1,1,1
GUJ93_ZPchr0007g5396,gnl|KimballUMN|GUJ93_ZPchr0007g5396-1,1,1
GUJ93_ZPchr0007g5397,gnl|KimballUMN|GUJ93_ZPchr0007g5397-2,1,1
GUJ93_ZPchr0007g5397,gnl|KimballUMN|GUJ93_ZPchr0007g5397-3,1,2
GUJ93_ZPchr0007g5397,gnl|KimballUMN|GUJ93_ZPchr0007g5397-1,1,3
GUJ93_ZPchr0007g5398,gnl|KimballUMN|GUJ93_ZPchr0007g5398-1,1,1
GUJ93_ZPchr0007g5399,gnl|KimballUMN|GUJ93_ZPchr0007g5399-1,1,1
GUJ93_ZPchr0007g5400,gnl|KimballUMN|GUJ93_ZPchr0007g5400-1,1,1
GUJ93_ZPchr0007g5401,gnl|KimballUMN|GUJ93_ZPchr0007g5401-1,1,1
GUJ93_ZPchr0007g5402,gnl|KimballUMN|GUJ93_ZPchr0007g5402-1,1,1
GUJ93_ZPchr0007g5403,gnl|KimballUMN|GUJ93_ZPchr0007g5403-1,1,1
GUJ93_ZPchr0007g5404,gnl|KimballUMN|GUJ93_ZPchr0007g5404-1,1,1
GUJ93_ZPchr0007g5404,gnl|KimballUMN|GUJ93_ZPchr0007g5404-2,2,1
GUJ93_ZPchr0007g5405,gnl|KimballUMN|GUJ93_ZPchr0007g5405-1,1,1
GUJ93_ZPchr0007g5406,gnl|KimballUMN|GUJ93_ZPchr0007g5406-1,1,1
GUJ93_ZPchr0007g5407,gnl|KimballUMN|GUJ93_ZPchr0007g5407-1,1,1
GUJ93_ZPchr0007g5408,gnl|KimballUMN|GUJ93_ZPchr0007g5408-1,1,1
GUJ93_ZPchr0007g5409,gnl|KimballUMN|GUJ93_ZPchr0007g5409-1,1,1
GUJ93_ZPchr0007g5410,gnl|KimballUMN|GUJ93_ZPchr0007g5410-1,1,1
GUJ93_ZPchr0007g5410,gnl|KimballUMN|GUJ93_ZPchr0007g5410-2,1,2
GUJ93_ZPchr0007g5411,gnl|KimballUMN|GUJ93_ZPchr0007g5411-1,1,1
GUJ93_ZPchr0007g5412,gnl|KimballUMN|GUJ93_ZPchr0007g5412-1,1,1
GUJ93_ZPchr0007g5413,gnl|KimballUMN|GUJ93_ZPchr0007g5413-1,1,1
GUJ93_ZPchr0007g5414,gnl|KimballUMN|GUJ93_ZPchr0007g5414-1,1,1
GUJ93_ZPchr0007g5415,gnl|KimballUMN|GUJ93_ZPchr0007g5415-1,1,1
GUJ93_ZPchr0007g5416,gnl|KimballUMN|GUJ93_ZPchr0007g5416-1,1,1
GUJ93_ZPchr0007g5417,gnl|KimballUMN|GUJ93_ZPchr0007g5417-1,1,1
GUJ93_ZPchr0007g5418,gnl|KimballUMN|GUJ93_ZPchr0007g5418-1,1,1
GUJ93_ZPchr0007g5419,gnl|KimballUMN|GUJ93_ZPchr0007g5419-1,1,1
GUJ93_ZPchr0007g5419,gnl|KimballUMN|GUJ93_ZPchr0007g5419-2,1,2
GUJ93_ZPchr0007g5420,gnl|KimballUMN|GUJ93_ZPchr0007g5420-1,1,1
GUJ93_ZPchr0007g5421,gnl|KimballUMN|GUJ93_ZPchr0007g5421-1,1,1
GUJ93_ZPchr0007g5422,gnl|KimballUMN|GUJ93_ZPchr0007g5422-1,1,1
GUJ93_ZPchr0007g5423,gnl|KimballUMN|GUJ93_ZPchr0007g5423-1,1,1
GUJ93_ZPchr0007g5424,gnl|KimballUMN|GUJ93_ZPchr0007g5424-1,1,1
GUJ93_ZPchr0007g5425,gnl|KimballUMN|GUJ93_ZPchr0007g5425-4,1,1
GUJ93_ZPchr0007g5425,gnl|KimballUMN|GUJ93_ZPchr0007g5425-1,1,2
GUJ93_ZPchr0007g5425,gnl|KimballUMN|GUJ93_ZPchr0007g5425-5,1,3
GUJ93_ZPchr0007g5425,gnl|KimballUMN|GUJ93_ZPchr0007g5425-2,1,4
GUJ93_ZPchr0007g5425,gnl|KimballUMN|GUJ93_ZPchr0007g5425-3,1,5
GUJ93_ZPchr0007g5426,gnl|KimballUMN|GUJ93_ZPchr0007g5426-1,1,1
GUJ93_ZPchr0007g5426,gnl|KimballUMN|GUJ93_ZPchr0007g5426-2,2,1
GUJ93_ZPchr0007g5427,gnl|KimballUMN|GUJ93_ZPchr0007g5427-1,1,1
GUJ93_ZPchr0007g5428,gnl|KimballUMN|GUJ93_ZPchr0007g5428-1,1,1
GUJ93_ZPchr0007g5429,gnl|KimballUMN|GUJ93_ZPchr0007g5429-1,1,1
